distance,start_x,start_y,target_x,target_y,start_speed,target_speed,holidays,hour
3.0790165998762267,0.9615884615384803,0.5292666666666583,1.0434307692307585,0.572796296296283,37.2925,24.65,0,22
12.543428249615287,0.8097923076923221,0.7176703703703552,0.7720846153846206,0.9960888888888686,36.0575,49.89999999999999,0,23
1.500453396259508,0.3673192307692539,0.0488407407407478,0.39161538461539064,0.07903333333332337,26.625,64.5,0,17
2.206868057855485,0.9227653846153682,0.19197777777777367,0.9766730769230518,0.14668148148146898,22.76,14.07,0,19
7.685248857262442,-0.041469230769198624,0.5584851851851718,0.288234615384647,0.5446111111110994,26.285,31.0475,0,8
8.070722821020265,0.32356538461541434,0.5446259259259294,0.6553576923076957,0.5527629629629491,21.6075,30.285,0,8
22.801703326688237,0.646819230769257,0.16014814814813622,0.8865269230769046,0.5991740740740699,26.402500000000003,29.395,0,8
14.725642574985304,0.4650038461538504,0.47449259259258353,0.17106538461538334,0.7684222222222049,23.43,19.965,0,18
3.29256194502244,0.10897307692308822,0.4950925925925745,0.10111153846155785,0.395696296296304,18.4225,24.9025,0,19
8.904612875260787,0.8754076923077083,0.4697444444444494,0.533138461538447,0.4066037037036997,26.6325,19.155,0,6
23.607038870114952,0.4288500000000072,0.7034296296296209,1.1589538461538158,1.0154592592592555,45.81999999999999,86.58000000000001,0,6
4.8697326450309495,0.4985153846153889,0.8704148148147957,0.35431923076922706,0.8986444444444431,27.590000000000003,18.8675,0,13
5.531600540800357,0.7585884615384901,0.8732962962962917,0.8525192307692078,0.7412666666666566,18.200000000000003,32.665,0,9
3.6775854066850746,0.5650076923077251,0.3886481481481346,0.41356538461539416,0.3709444444444434,22.555,49.9025,0,18
4.792201530370765,0.33011153846154706,0.5446407407407332,0.44936153846157356,0.6180222222222108,21.6075,39.5325,0,8
5.890675838710133,0.2938423076923373,0.8469888888888819,0.2841269230769408,1.0166999999999953,37.6575,38.73,0,12
13.294559380125229,0.852311538461548,0.7072296296296322,0.6839961538461629,1.0178185185185056,50.3525,47.7425,0,0
2.0938696707891062,-0.15262692307690692,0.7198481481481347,-0.15236153846153647,0.6580629629629655,17.895,36.0175,0,12
8.566219134882624,0.10516153846155339,0.37073333333333897,0.30757307692309205,0.5443851851851912,29.735,34.415,0,16
3.3664300358405628,0.6800346153846242,0.715677777777767,0.5976076923076763,0.7615259259259249,21.5125,54.72,0,23
16.383933018024006,0.5903000000000149,0.7377481481481266,0.10853461538464056,0.5834074074073936,55.9575,46.2875,0,23
4.780203101268119,0.43982692307692717,0.6952925925925748,0.40954230769230837,0.7680666666666522,32.045,15.7175,0,16
10.701278579377334,0.7650153846153652,0.7766999999999784,0.5679423076923099,0.8636888888888771,17.8475,16.8675,0,19
16.55731518839401,0.8950076923076874,0.5868555555555467,0.500569230769242,0.42788148148146776,44.5775,18.2475,0,21
18.994737799482504,0.7121653846153816,0.9339222222222073,1.0902615384615137,0.9919629629629384,9.265,38.5225,0,8
21.47728337359879,0.6606692307692147,0.6793259259259299,0.5129807692307626,0.5994851851851849,32.69,38.1675,0,10
2.887952812585913,0.6926538461538593,0.738625925925925,0.6920653846154078,0.7750185185185053,50.285,32.0475,0,16
8.778732376228282,0.7325615384615267,0.6456740740740655,0.8443307692307599,0.4490740740740815,23.82,18.33,0,16
3.0053063745525903,0.8630538461538436,0.7416037037036848,0.9170461538461476,0.8192703703703709,19.26,32.84,0,9
6.167426513853233,0.5638615384615682,0.7885703703703532,0.42553461538463067,0.7189851851851663,22.23,13.3,0,13
6.082267920908043,0.592415384615415,0.7231666666666696,0.843861538461566,0.7562407407407412,32.375,39.795,0,13
7.832775180303756,0.8572999999999859,0.7674037037037051,0.5345500000000291,0.8084037037036921,30.3125,50.86,0,14
2.3153321004805347,0.5020653846153897,0.7848518518518545,0.4445807692307955,0.7495592592592601,46.4075,43.135,0,14
4.425766929707833,0.6199961538461821,0.8093074074074036,0.8102346153846062,0.7901518518518419,49.51,32.5225,0,16
26.17265704138037,-0.1577307692307661,0.7325777777777572,0.5348692307692191,0.42994444444443286,22.86,26.4,0,6
10.44067703912649,0.4330192307692604,0.5891444444444464,0.45000769230768106,0.8331444444444432,31.8275,17.0125,0,11
14.224094078712625,0.17763846153848048,0.29083703703702085,0.7251076923076978,0.3640333333333335,18.645,18.43,0,14
3.744128139248713,0.7254307692307789,0.3870777777777816,0.6958230769230684,0.49119259259257875,17.4,20.707500000000003,0,15
5.2087788388994,0.6856692307692243,0.5453592592592534,0.6222846153846048,0.42778148148148337,22.615,11.88,0,17
3.037525023140746,0.6122807692307646,0.4869814814814679,0.6136884615384555,0.5247888888888699,19.2125,38.712500000000006,0,17
3.781759796795389,0.517442307692296,0.5312740740740766,0.6595230769230578,0.559107407407402,34.485,20.4175,0,17
20.456018503005453,0.6946769230769115,0.49845555555554694,0.27077692307692314,0.6716851851851903,24.015,27.415,0,18
2.0432544784630364,0.4243038461538534,0.6607629629629646,0.33225000000002053,0.6592518518518529,18.1475,18.9625,0,19
7.421389984097536,0.4546730769230926,0.7484148148148103,0.5070230769230815,0.9240592592592508,16.107499999999998,21.01,0,19
3.0552020840905554,0.6817076923076856,0.6665259259259304,0.6858730769231023,0.5648592592592584,28.41,21.4575,0,20
2.0556122010219893,0.9296038461538357,0.5851888888888774,0.991550000000018,0.5966333333333227,53.8275,23.125,0,21
3.893760674765061,0.6989038461538754,0.42166666666665936,0.6175615384615374,0.3424888888888878,36.32,35.85,0,22
11.952300505787948,0.5025653846153845,0.3173555555555615,0.1798999999999934,0.15876296296294823,18.155,42.9725,0,23
11.195523221700958,0.3358923076923146,1.0066999999999793,0.8361153846154022,0.9912851851851613,60.89,58.6425,0,8
5.3539406187851775,0.055538461538489514,0.5169481481481353,0.25519615384619343,0.5443555555555575,18.3075,53.525,0,10
2.735873284100539,0.5104576923077156,0.5542037037037103,0.5935000000000249,0.5567074074074086,24.1925,29.0325,0,10
2.845787720600001,0.2689000000000384,0.5927185185185232,0.32858461538465317,0.5539370370370327,25.68,10.99,0,12
21.44087877616279,0.1520230769231096,0.7831148148148082,0.6890153846154017,0.5453740740740571,32.129999999999995,24.3525,0,13
2.8918721562114453,0.6330846153846111,0.4153481481481459,0.6924461538461448,0.35544444444444484,18.055,22.0275,0,19
13.220497297823671,0.36673076923080233,0.7592925925925723,0.7702076923076812,0.645151851851846,46.205,31.7525,0,5
12.199884684430092,0.8830346153846144,0.6350481481481512,1.0434307692307585,0.9597370370370315,37.72,80.6825,0,6
3.1141978481539487,1.0505576923076698,0.9659814814814737,1.1692269230769177,1.0190592592592453,74.9125,82.70500000000001,0,6
4.931100038441733,0.85190000000001,0.7121185185185201,0.8482923076922986,0.5859222222222277,39.78,39.7225,0,10
45.41499948523701,0.5690846153846304,0.4673851851851729,1.1660576923077086,1.017733333333325,20.26,54.495,0,7
3.033913679424399,0.8943615384615252,0.5737148148147984,0.9868538461538604,0.5586259259259256,61.4625,21.4575,0,15
13.489993393081065,0.8551307692307661,0.5753111111111171,0.5484576923076975,0.42679259259259117,31.9575,33.167500000000004,0,16
3.832853631976143,0.6701769230769513,0.7381296296296186,0.49772307692311396,0.7336925925925732,51.9125,62.905,0,0
1.49528741764835,0.5113653846154119,0.6812925925925787,0.5136269230769248,0.6315296296296212,26.3975,22.965,0,9
3.2352676880294,0.5137730769230923,0.6270518518518327,0.5352538461538472,0.549585185185168,21.4475,17.0375,0,9
14.412807413972786,1.127615384615388,1.0050037037037023,0.6675653846153929,0.9009185185185127,67.28,14.9,0,20
2.1353202435004035,0.6679153846153838,0.9080518518518365,0.7587038461538567,0.8989814814814714,26.77,17.84,0,7
3.0692902954601,0.6963500000000276,0.9034740740740635,0.6417692307692173,0.90747407407407,22.4375,19.145,0,7
2.504351942270751,0.49930769230771854,0.8378629629629436,0.5049384615384822,0.754574074074072,17.58,37.04,0,12
1.8576542738024548,0.4286461538461838,1.0164888888888646,0.43137692307694525,0.9548481481481434,36.712500000000006,16.9325,0,19
10.23398616561822,0.3394423076923154,1.005399999999998,0.4472192307692637,1.0146814814814675,54.41,16.28,0,20
17.68474821477437,1.1636230769230638,1.0171259259259247,0.5980500000000151,0.7902925925925958,78.0375,14.510000000000002,0,13
11.20185691185152,0.7939769230769135,0.786959259259257,0.42145769230772534,0.6923518518518376,35.7075,24.3175,0,14
2.6787616172733,0.6844076923077008,0.6180222222222108,0.6810615384615234,0.7068481481481401,17.9175,13.5775,0,20
14.481330878936609,0.21302692307695845,0.7092925925925972,0.679388461538462,0.5633333333333166,55.9725,26.5625,0,9
6.101370415037682,0.2152884615384714,0.7311925925925956,0.34938846153849973,0.6411666666666695,47.71,36.5275,0,15
5.210026592471459,0.5166500000000211,1.0052148148148068,0.5400346153846253,0.8519777777777805,60.89500000000001,62.5475,0,7
5.066173965253119,0.5418538461538541,0.8301222222222197,0.443376923076928,0.7091222222222097,44.0475,43.9925,0,7
2.2787697689459896,0.43328461538463087,0.5662148148148126,0.4749230769230703,0.520592592592589,32.6075,44.4775,0,2
15.051840486013033,-0.16113461538459947,0.595529629629616,0.3910846153846497,0.6410518518518552,11.75,25.1325,0,10
12.328835761125722,0.4210461538461875,0.6676851851851839,0.17799230769230776,0.9618259259259097,33.625,45.31,0,12
2.61931070493006,0.7010730769230951,0.39730740740740017,0.8026615384615197,0.3849185185185265,40.8075,11.105,0,19
8.327740590153375,0.4608384615384883,0.6036111111111152,0.6799769230769136,0.5945999999999914,21.355,23.845,0,23
14.504995075503452,0.6710846153846476,0.5950925925925771,0.3333384615384668,0.3492148148148064,21.55,24.9325,0,23
12.853904763943794,1.0127346153846017,0.8434444444444388,0.7897230769230945,0.7406444444444263,30.9875,62.2025,0,6
18.65354741389334,0.7119615384615582,0.7796814814814851,0.6441192307692417,0.9037444444444356,18.395,33.4575,0,7
12.236019370139712,0.895065384615398,0.7367592592592607,0.6428269230769174,0.9359703703703688,16.442500000000003,18.5925,0,19
1.7567098989554677,0.7839115384615262,0.6320518518518408,0.8505230769230653,0.6269518518518483,23.5175,48.432500000000005,0,23
5.1674065985018345,0.46629615384617473,0.7868296296296126,0.6784500000000196,0.8114148148148063,15.3725,28.92,0,8
7.759977425335522,1.1837230769230922,0.7991777777777694,1.1182538461538187,0.618629629629611,15.9775,13.4525,0,7
5.275240318024314,0.25346538461542145,0.8548185185185071,0.2853884615384643,1.0036740740740613,22.0075,18.795,0,9
1.9895973438781789,0.4876269230769258,0.9462296296296211,0.44343461538463863,0.9557925925925719,49.67,54.78,0,10
2.4178769817376846,1.0271423076923194,0.17250740740740245,0.9698653846153851,0.24098888888888276,30.83,35.665,0,13
9.721937828421046,0.35678461538461803,0.08365555555556002,0.24234230769233403,0.3383370370370445,29.0425,21.74,0,7
11.15489520687889,0.15710000000000435,0.5060703703703734,0.5355769230769283,0.4302259259259142,44.975,25.705,0,7
6.130963383797049,0.45115384615383797,0.6750444444444421,0.6608730769230927,0.6243814814814674,35.1675,24.075,0,10
3.658044655773419,-0.05159615384613302,0.5827296296296165,-0.1584653846153851,0.6038814814814871,21.7375,28.1525,0,18
12.758783405153403,0.2690730769231156,0.5729962962962781,0.3490961538461648,0.36715925925926207,36.6575,58.3875,0,19
10.741073875735305,0.21986538461542607,0.43024074074074425,0.011903846153853022,0.5594037037036871,52.4425,32.53,0,20
2.065847585614803,0.21704615384615314,0.8215444444444404,0.2537576923077017,0.8744259259259115,29.0325,22.4175,0,10
2.8284582505983265,0.22397307692307755,0.6435407407407235,0.33072692307696305,0.6593333333333128,47.3075,26.6675,0,13
3.8351178089900695,0.2653192307692367,0.5457259259259154,0.16930384615386515,0.4636407407407347,43.55,17.175,0,14
13.076293996547134,0.0492615384615637,0.52841851851852,0.22643846153846856,0.8668111111111113,22.61,55.7575,0,17
11.667992463640276,0.34621923076923594,0.8726481481481484,0.45740384615385404,0.6911111111110977,63.04,21.3175,0,0
2.6596680685753293,0.4843423076922954,0.7503666666666554,0.5107807692307967,0.6778444444444256,21.38,25.6875,0,6
5.535587762776198,0.3909115384615725,0.7333555555555451,0.25422692307695016,0.8355888888888741,29.085,32.980000000000004,0,6
5.493855105311239,0.5025653846153845,0.781870370370374,0.6421807692307552,0.7070740740740746,46.2325,19.1025,0,11
12.757754426191472,0.5365730769230813,0.699051851851843,0.4177884615384669,1.0190185185185023,22.5775,35.932500000000005,0,14
4.762902566117528,0.37412692307692064,0.8954925925925751,0.5656230769230864,0.8908296296296216,12.4725,52.125,0,17
2.403583778748816,0.6674153846153891,0.7075259259259172,0.6570884615384677,0.6433259259259247,27.6275,18.21,0,19
4.492172984860517,0.7231692307692112,0.40226666666666505,0.7053000000000043,0.26450000000000357,41.0225,63.2025,0,10
15.869200519524314,1.1410846153846088,1.0091444444444364,0.8820076923077151,0.6212037037036863,56.9275,33.065,0,14
18.196411584825743,0.3187538461538354,0.5438074074073985,1.0657884615384634,0.6159185185185025,41.4875,43.7075,0,0
1.177769448418626,0.23893846153850065,0.5922111111111074,0.21807692307694346,0.6233925925925752,35.715,44.205,0,6
11.851543879060236,0.2280230769230731,0.6436666666666473,0.45561153846153496,0.42750000000000205,27.2775,40.245000000000005,0,6
8.617338416004483,0.46236153846154576,0.4384629629629709,0.1781384615384752,0.39345185185184195,63.06249999999999,19.625,0,7
7.3045608649010365,0.2271999999999973,0.3995111111111191,0.132273076923072,0.5703555555555465,39.8125,27.1475,0,7
5.036853204794717,0.21701923076924337,0.5171740740740698,0.2804307692307726,0.4001481481481531,31.8525,23.6925,0,17
3.6978701366420688,0.8742307692307505,0.9156703703703573,0.7317384615384509,0.9254888888888763,17.0525,26.7625,0,21
21.509498862933587,0.3186346153846324,0.5430999999999876,0.9661384615384706,0.7759814814814845,14.239999999999998,20.090000000000003,0,22
5.313174353658747,0.2540807692307827,0.845985185185186,0.4085769230769562,0.7699037037036829,19.345,21.7475,0,14
4.975723490530863,0.7620230769230697,0.8653703703703501,0.6326461538461635,0.936577777777769,24.2475,33.375,0,15
5.874627204563472,1.1770038461538277,0.6428740740740557,1.0198961538461504,0.7119222222222195,67.19,32.8675,0,10
14.263041363082252,0.8487038461538365,0.4582296296296272,0.9409000000000003,0.16259259259259337,42.5775,21.91,0,20
